yearBuilt,url,longitude,homeStatus,real estate provider,paymentPeriod,isListed,relaxed,postal_code,title,address,facts and features,currency,commute,price,latitude,city,homeType,state,bedrooms,bathrooms,area
-1,https://www.zillow.com/homedetails/20817-47th-Ave-2-Flushing-NY-11361/2087382787_zpid/,-73.773075,FOR_RENT,,,,False,11361,Apartment for rent,"20817 47th Ave # 2, Flushing, NY 11361","3 bds, 2.0 ba ,1200 sqft",USD,,"$2,400/mo",40.755684,Flushing,APARTMENT,NY,3,2.0,1200
,https://www.zillow.com/b/4222-213th-st-bayside-ny-5YGCrh/,-73.771387,,,,,False,,For Rent,"4222 213th St, Bayside, NY"," bds,  ba , sqft",,,,40.761876,,,,,,
-1,https://www.zillow.com/homedetails/20210-42nd-Ave-1-Flushing-NY-11361/2081704842_zpid/,-73.781903,FOR_RENT,,,,False,11361,Apartment for rent,"20210 42nd Ave # 1, Flushing, NY 11361","0 bds, 1.0 ba ,600 sqft",USD,,"$1,595/mo",40.759929,Flushing,APARTMENT,NY,0,1.0,600
,https://www.zillow.com/b/20311-43rd-ave-bayside-ny-97fSnY/,-73.780144,,,,,False,,For Rent,"20311 43rd Ave, Flushing, NY"," bds,  ba , sqft",,,,40.758984,,,,,,
-1,https://www.zillow.com/homedetails/20516-42nd-Ave-Bayside-NY-11361/2105289362_zpid/,-73.782603,FOR_RENT,,,,False,11361,Apartment for rent,"20516 42nd Ave, Bayside, NY 11361","1 bds, 1.0 ba ,None sqft",USD,,"$1,895/mo",40.760161,Bayside,APARTMENT,NY,1,1.0,
,"https://www.zillow.com/b/20510-42nd-Ave-Bayside-NY/40.759629,-73.782516_ll/",-73.782516,,,,,False,,For Rent,"20510 42nd Ave, Bayside, NY"," bds,  ba , sqft",,,,40.759629,,,,,,
-1,https://www.zillow.com/homedetails/20212-42nd-Ave-1-Bayside-NY-11361/2085594708_zpid/,-73.781892,FOR_RENT,,,,False,11361,Apartment for rent,"20212 42nd Ave # 1, Bayside, NY 11361","1 bds, 1.0 ba ,750 sqft",USD,,"$1,895/mo",40.759932,Bayside,APARTMENT,NY,1,1.0,750
1930,https://www.zillow.com/homedetails/20416-42nd-Ave-Flushing-NY-11361/32062487_zpid/,-73.779754,FOR_RENT,,,,False,11361,Apartment for rent,"20416 42nd Ave, Flushing, NY 11361","1 bds, 1.0 ba ,1500 sqft",USD,,"$1,895/mo",40.760473,Flushing,APARTMENT,NY,1,1.0,1500
-1,https://www.zillow.com/homedetails/20304-42nd-Ave-1-Bayside-NY-11361/2086294494_zpid/,-73.781022,FOR_RENT,,,,False,11361,Apartment for rent,"20304 42nd Ave # 1, Bayside, NY 11361","1 bds, 1.0 ba ,750 sqft",USD,,"$1,895/mo",40.760035,Bayside,APARTMENT,NY,1,1.0,750
-1,https://www.zillow.com/homedetails/43rd-Ave-Bayside-NY-11361/2081864859_zpid/,-73.77191,FOR_RENT,,,,False,11361,Apartment for rent,"43rd Ave, Bayside, NY 11361","2 bds, 1.0 ba ,875 sqft",USD,,"$2,095/mo",40.76351,Bayside,APARTMENT,NY,2,1.0,875
-1,https://www.zillow.com/homedetails/4210-202nd-St-2-Bayside-NY-11361/2085381630_zpid/,-73.782235,FOR_RENT,,,,False,11361,Apartment for rent,"4210 202nd St # 2, Bayside, NY 11361","2 bds, 2.0 ba ,1000 sqft",USD,,"$2,095/mo",40.759687,Bayside,APARTMENT,NY,2,2.0,1000
-1,https://www.zillow.com/homedetails/Marathon-Pkwy-Little-Neck-NY-11362/2080924540_zpid/,-73.73139,FOR_RENT,,,,False,11362,Apartment for rent,"Marathon Pkwy, Little Neck, NY 11362","0 bds, 1.0 ba ,None sqft",USD,,"$1,475/mo",40.75963,Little Neck,APARTMENT,NY,0,1.0,
-1,https://www.zillow.com/homedetails/Marathon-Pkwy-Little-Neck-NY-11362/2080961290_zpid/,-73.73139,FOR_RENT,,,,False,11362,Apartment for rent,"Marathon Pkwy, Little Neck, NY 11362","0 bds, 1.0 ba ,None sqft",USD,,"$1,475/mo",40.75963,Little Neck,APARTMENT,NY,0,1.0,
1955,https://www.zillow.com/homedetails/26240-60th-Ave-Flushing-NY-11362/32097943_zpid/,-73.718947,FOR_RENT,,,,False,11362,House for rent,"26240 60th Ave, Flushing, NY 11362","3 bds, 2.5 ba ,1250 sqft",USD,,"$3,600/mo",40.76063,Flushing,SINGLE_FAMILY,NY,3,2.5,1250
-1,https://www.zillow.com/homedetails/5101-Marathon-Pkwy-2-Little-Neck-NY-11362/2080987216_zpid/,-73.734505,FOR_RENT,,,,False,11362,Apartment for rent,"5101 Marathon Pkwy # 2, Little Neck, NY 11362","3 bds, 2.0 ba ,1200 sqft",USD,,"$2,500/mo",40.764089,Little Neck,APARTMENT,NY,3,2.0,1200
2000,https://www.zillow.com/homedetails/6023-255th-St-2-Little-Neck-NY-11362/2081076211_zpid/,-73.724253,FOR_RENT,,,,False,11362,Apartment for rent,"6023 255th St # 2, Little Neck, NY 11362","3 bds, 2.0 ba ,1200 sqft",USD,,"$2,500/mo",40.75928,Little Neck,APARTMENT,NY,3,2.0,1200
-1,https://www.zillow.com/homedetails/5853-256th-St-1-Little-Neck-NY-11362/2082560448_zpid/,-73.72372,FOR_RENT,,,,False,11362,Apartment for rent,"5853 256th St # 1, Little Neck, NY 11362","1 bds, 1.0 ba ,1000 sqft",USD,,"$1,425/mo",40.760216,Little Neck,APARTMENT,NY,1,1.0,1000
-1,https://www.zillow.com/homedetails/73rd-Ave-Flushing-NY-11362/2081018447_zpid/,-73.73069,FOR_RENT,,,,False,11362,House for rent,"73rd Ave, Flushing, NY 11362","3 bds, 2.0 ba ,1300 sqft",USD,,"$2,400/mo",40.7481,Flushing,SINGLE_FAMILY,NY,3,2.0,1300
1965,https://www.zillow.com/homedetails/24315-73rd-Ave-2-Little-Neck-NY-11362/2083056109_zpid/,-73.731059,FOR_RENT,,,,False,11362,Apartment for rent,"24315 73rd Ave # 2, Little Neck, NY 11362","3 bds, 2.0 ba ,1118 sqft",USD,,"$2,500/mo",40.74835,Little Neck,APARTMENT,NY,3,2.0,1118
,https://www.zillow.com/b/24829-cambria-ave-little-neck-ny-97fXKw/,-73.736101,,,,,False,,For Rent,"24829 Cambria Ave, Little Neck, NY"," bds,  ba , sqft",,,,40.763876,,,,,,
,https://www.zillow.com/b/240-xx-69th-ave-little-neck-ny-BfKVvp/,-73.734333,,,,,False,,For Rent,"240 Xx 69th Ave, Douglaston, NY"," bds,  ba , sqft",,,,40.759019,,,,,,
1965,https://www.zillow.com/homedetails/7214-244th-St-2-Little-Neck-NY-11362/2093651186_zpid/,-73.730861,FOR_RENT,,,,False,11362,Apartment for rent,"7214 244th St # 2, Little Neck, NY 11362","3 bds, 2.0 ba ,None sqft",USD,,"$2,450/mo",40.748601,Little Neck,MULTI_FAMILY,NY,3,2.0,
-1,https://www.zillow.com/homedetails/5620-Marathon-Pkwy-APT-1D-Douglaston-NY-11362/2117656095_zpid/,-73.732029,FOR_RENT,,,,False,11362,Apartment for rent,"5620 Marathon Pkwy APT 1D, Douglaston, NY 11362","0 bds, 1.0 ba ,None sqft",USD,,"$1,425/mo",40.759484,Douglaston,APARTMENT,NY,0,1.0,
-1,https://www.zillow.com/homedetails/Hewlett-St-Flushing-NY-11362/2081136555_zpid/,-73.72035,FOR_RENT,,,,False,11362,Apartment for rent,"Hewlett St, Flushing, NY 11362","3 bds, 3.0 ba ,None sqft",USD,,"$3,500/mo",40.76361,Flushing,APARTMENT,NY,3,3.0,
-1,https://www.zillow.com/homedetails/4621-Hanford-St-L-Douglaston-NY-11362/2081200120_zpid/,-73.745266,FOR_RENT,,,,False,11362,Apartment for rent,"4621 Hanford St # L, Douglaston, NY 11362","2 bds, 1.0 ba ,None sqft",USD,,"$2,300/mo",40.763921,Douglaston,APARTMENT,NY,2,1.0,
-1,https://www.zillow.com/homedetails/Marathon-Pkwy-Little-Neck-NY-11362/2081299603_zpid/,-73.73139,FOR_RENT,,,,False,11362,Apartment for rent,"Marathon Pkwy, Little Neck, NY 11362","0 bds, 1.0 ba ,None sqft",USD,,"$1,450/mo",40.75963,Little Neck,APARTMENT,NY,0,1.0,
-1,https://www.zillow.com/homedetails/Horace-Harding-Expy-Douglaston-NY-11362/2082567152_zpid/,-73.73063,FOR_RENT,,,,False,11362,Apartment for rent,"Horace Harding Expy, Douglaston, NY 11362","0 bds, 1.0 ba ,None sqft",USD,,"$1,450/mo",40.76167,Douglaston,APARTMENT,NY,0,1.0,
1945,https://www.zillow.com/homedetails/25038-Thornhill-Ave-Little-Neck-NY-11362/32095709_zpid/,-73.730885,FOR_RENT,,,,False,11362,House for rent,"25038 Thornhill Ave, Little Neck, NY 11362","3 bds, 2.5 ba ,1377 sqft",USD,,"$3,500/mo",40.762677,Little Neck,SINGLE_FAMILY,NY,3,2.5,1377
-1,https://www.zillow.com/homedetails/262-14-64th-Ave-Little-Neck-NY-11362/2082274136_zpid/,-73.727489,FOR_RENT,,,,False,11362,House for rent,"262-14 64th Ave, Little Neck, NY 11362","1 bds, 1.0 ba ,None sqft",USD,,"$1,600/mo",40.754607,Little Neck,SINGLE_FAMILY,NY,1,1.0,
2012,https://www.zillow.com/homedetails/24608-60th-Ave-Little-Neck-NY-11362/2115202388_zpid/,-73.730938,FOR_RENT,,,,False,11362,House for rent,"24608 60th Ave, Little Neck, NY 11362","2 bds, 2.0 ba ,None sqft",USD,,"$2,100/mo",40.757892,Little Neck,SINGLE_FAMILY,NY,2,2.0,
2005,https://www.zillow.com/homedetails/24523-60th-Ave-Flushing-NY-11362/68316202_zpid/,-73.732807,FOR_RENT,,,,False,11362,Townhouse for rent,"24523 60th Ave, Flushing, NY 11362","3 bds, 2.0 ba ,2302 sqft",USD,,"$2,300/mo",40.757227,Flushing,TOWNHOUSE,NY,3,2.0,2302
1946,https://www.zillow.com/homedetails/24024-Alameda-Ave-APT-2R-Douglaston-NY-11362/2092189559_zpid/,-73.744874,FOR_RENT,,,,False,11362,Apartment for rent,"24024 Alameda Ave APT 2R, Douglaston, NY 11362","2 bds, 1.0 ba ,950 sqft",USD,,"$2,700/mo",40.764002,Douglaston,APARTMENT,NY,2,1.0,950
-1,https://www.zillow.com/homedetails/7300-244th-St-Little-Neck-NY-11362/2093650690_zpid/,-73.730847,FOR_RENT,,,,False,11362,Apartment for rent,"7300 244th St, Little Neck, NY 11362","3 bds, 2.0 ba ,None sqft",USD,,"$2,450/mo",40.747977,Little Neck,APARTMENT,NY,3,2.0,
-1,https://www.zillow.com/homedetails/254th-St-Flushing-NY-11362/2082265554_zpid/,-73.7262,FOR_RENT,,,,False,11362,Apartment for rent,"254th St, Flushing, NY 11362","3 bds, 2.0 ba ,2700 sqft",USD,,"$2,950/mo",40.7615,Flushing,APARTMENT,NY,3,2.0,2700
1950,https://www.zillow.com/homedetails/5714-Little-Neck-Pkwy-Flushing-NY-11362/32097501_zpid/,-73.724154,FOR_RENT,,,,False,11362,Apartment for rent,"5714 Little Neck Pkwy, Flushing, NY 11362","3 bds, 1.5 ba ,3096 sqft",USD,,"$2,975/mo",40.763425,Flushing,MULTI_FAMILY,NY,3,1.5,3096
1965,https://www.zillow.com/homedetails/24072-67th-Ave-1FL-Douglaston-NY-11362/2081583724_zpid/,-73.737201,FOR_RENT,,,,False,11362,Condo for rent,"24072 67th Ave # 1FL, Douglaston, NY 11362","4 bds, 2.5 ba ,2200 sqft",USD,,"$3,600/mo",40.751589,Douglaston,CONDO,NY,4,2.5,2200
1910,https://www.zillow.com/homedetails/4652-Browvale-Ln-Flushing-NY-11362/32095341_zpid/,-73.733366,FOR_RENT,,,,False,11362,House for rent,"4652 Browvale Ln, Flushing, NY 11362","4 bds, 2.5 ba ,1308 sqft",USD,,"$3,650/mo",40.769268,Flushing,SINGLE_FAMILY,NY,4,2.5,1308
-1,https://www.zillow.com/homedetails/25334-Northern-Blvd-2A-Little-Neck-NY-11362/2081662435_zpid/,-73.734704,FOR_RENT,,,,False,11362,Apartment for rent,"25334 Northern Blvd # 2A, Little Neck, NY 11362","3 bds, 1.5 ba ,1000 sqft",USD,,"$2,200/mo",40.771306,Little Neck,APARTMENT,NY,3,1.5,1000
1940,https://www.zillow.com/homedetails/4745-245th-St-Flushing-NY-11362/32094801_zpid/,-73.739217,FOR_RENT,,,,False,11362,Apartment for rent,"4745 245th St, Flushing, NY 11362","4 bds, 2.0 ba ,1485 sqft",USD,,"$3,800/mo",40.76252,Flushing,MULTI_FAMILY,NY,4,2.0,1485
1980,https://www.zillow.com/homedetails/6617-242nd-St-Douglaston-NY-11362/2083649721_zpid/,-73.73643,FOR_RENT,,,,False,11362,Apartment for rent,"6617 242nd St, Douglaston, NY 11362","1 bds, 1.0 ba ,550 sqft",USD,,"$1,700/mo",40.751754,Douglaston,APARTMENT,NY,1,1.0,550
1955,https://www.zillow.com/homedetails/6032-255th-St-Flushing-NY-11362/32097617_zpid/,-73.724725,FOR_RENT,,,,False,11362,House for rent,"6032 255th St, Flushing, NY 11362","4 bds, None ba ,1958 sqft",USD,,"$3,500/mo",40.758949,Flushing,SINGLE_FAMILY,NY,4,,1958
1930,https://www.zillow.com/homedetails/241st-St-Little-Neck-NY-11362/2082510316_zpid/,-73.74488,FOR_RENT,,,,False,11362,Apartment for rent,"241st St, Little Neck, NY 11362","2 bds, 1.0 ba ,None sqft",USD,,"$2,900/mo",40.76277,Little Neck,MULTI_FAMILY,NY,2,1.0,
1985,https://www.zillow.com/homedetails/6517-242nd-St-7E-Flushing-NY-11362/32096419_zpid/,-73.73652,FOR_RENT,,,,False,11362,Apartment for rent,"6517 242nd St # 7E, Flushing, NY 11362","1 bds, 1.0 ba ,730 sqft",USD,,"$2,000/mo",40.74972,Flushing,APARTMENT,NY,1,1.0,730
-1,https://www.zillow.com/homedetails/(undisclosed-Address)-Flushing-NY-11362/2119547829_zpid/,-73.733093,FOR_RENT,,,,False,11362,Apartment for rent,"(undisclosed Address), Flushing, NY 11362","3 bds, 1.5 ba ,None sqft",USD,,"$2,600/mo",40.770938,Flushing,APARTMENT,NY,3,1.5,
1975,https://www.zillow.com/homedetails/24053-66th-Ave-Flushing-NY-11362/32096670_zpid/,-73.737469,FOR_RENT,,,,False,11362,Townhouse for rent,"24053 66th Ave, Flushing, NY 11362","3 bds, 2.5 ba ,1368 sqft",USD,,"$3,390/mo",40.752723,Flushing,TOWNHOUSE,NY,3,2.5,1368
1950,https://www.zillow.com/homedetails/72-32-243rd-St-Little-Neck-NY-11362/32097296_zpid/,-73.732071,FOR_RENT,,,,False,11362,Apartment for rent,"72-32 243rd St, Little Neck, NY 11362","3 bds, None ba ,2444 sqft",USD,,"$2,450/mo",40.748197,Little Neck,MULTI_FAMILY,NY,3,,2444
,https://www.zillow.com/b/4430-douglaston-pkwy-little-neck-ny-5jFy65/,-73.745426,,,,,False,,For Rent,"4430 Douglaston Pkwy, Little Neck, NY"," bds,  ba , sqft",,,,40.765608,,,,,,
,"https://www.zillow.com/b/4343-248th-St-Little-Neck-NY/40.76793,-73.739252_ll/",-73.739252,,,,,False,,For Rent,"4343 248th St, Little Neck, NY"," bds,  ba , sqft",,,,40.76793,,,,,,
,https://www.zillow.com/b/4214-235th-st-little-neck-ny-97fbR4/,-73.749019,,,,,False,,For Rent,"4214 235th St, Little Neck, NY"," bds,  ba , sqft",,,,40.767846,,,,,,
-1,https://www.zillow.com/homedetails/11120-Forest-Rd-76-Little-Neck-NY-11363/2080987820_zpid/,-73.750914,FOR_RENT,,,,False,11363,Apartment for rent,"11120 Forest Rd # 76, Little Neck, NY 11363","2 bds, 1.0 ba ,950 sqft",USD,,"$2,250/mo",40.773088,Little Neck,MULTI_FAMILY,NY,2,1.0,950
-1,https://www.zillow.com/homedetails/4160-Little-Neck-Pkwy-APT-3-Little-Neck-NY-11363/2080995622_zpid/,-73.739801,FOR_RENT,,,,False,11363,Apartment for rent,"4160 Little Neck Pkwy APT 3, Little Neck, NY 11363","2 bds, 2.0 ba ,None sqft",USD,,"$2,300/mo",40.771156,Little Neck,MULTI_FAMILY,NY,2,2.0,
-1,https://www.zillow.com/homedetails/Douglaston-Pkwy-Douglaston-NY-11363/2081010761_zpid/,-73.74584,FOR_RENT,,,,False,11363,Apartment for rent,"Douglaston Pkwy, Douglaston, NY 11363","1 bds, 1.0 ba ,900 sqft",USD,,"$2,200/mo",40.76488,Douglaston,APARTMENT,NY,1,1.0,900
-1,https://www.zillow.com/homedetails/Douglaston-Pkwy-Flushing-NY-11363/2081016514_zpid/,-73.74731,FOR_RENT,,,,False,11363,Apartment for rent,"Douglaston Pkwy, Flushing, NY 11363","3 bds, 2.0 ba ,1868 sqft",USD,,"$2,750/mo",40.76739,Flushing,APARTMENT,NY,3,2.0,1868
-1,https://www.zillow.com/homedetails/3847-Douglaston-Pkwy-1FAMILY-Little-Neck-NY-11363/2081061737_zpid/,-73.75027,FOR_RENT,,,,False,11363,Apartment for rent,"3847 Douglaston Pkwy # 1FAMILY, Little Neck, NY 11363","0 bds, 1.0 ba ,None sqft",USD,,"$4,500/mo",40.77177,Little Neck,MULTI_FAMILY,NY,0,1.0,
1925,https://www.zillow.com/homedetails/24720-43rd-Ave-Flushing-NY-11363/32093466_zpid/,-73.740466,FOR_RENT,,,,False,11363,House for rent,"24720 43rd Ave, Flushing, NY 11363","3 bds, 1.5 ba ,1400 sqft",USD,,"$2,900/mo",40.768591,Flushing,SINGLE_FAMILY,NY,3,1.5,1400
,"https://www.zillow.com/b/24803-40th-Ave-Little-Neck-NY/40.772708,-73.74309_ll/",-73.74309,,,,,False,,For Rent,"24803 40th Ave, Little Neck, NY"," bds,  ba , sqft",,,,40.772708,,,,,,
-1,https://www.zillow.com/homedetails/Little-Neck-Pkwy-Little-Neck-NY-11363/2081254541_zpid/,-73.73932,FOR_RENT,,,,False,11363,Townhouse for rent,"Little Neck Pkwy, Little Neck, NY 11363","3 bds, 2.0 ba ,1100 sqft",USD,,"$2,300/mo",40.77124,Little Neck,TOWNHOUSE,NY,3,2.0,1100
1960,https://www.zillow.com/homedetails/4325-Douglaston-Pkwy-Flushing-NY-11363/32093331_zpid/,-73.74642,FOR_RENT,,,,False,11363,Apartment for rent,"4325 Douglaston Pkwy, Flushing, NY 11363","1 bds, 1.0 ba ,750 sqft",USD,,"$1,600/mo",40.76707,Flushing,APARTMENT,NY,1,1.0,750
1930,https://www.zillow.com/homedetails/4140-247th-St-Little-Neck-NY-11363/2115818767_zpid/,-73.74277,FOR_RENT,,,,False,11363,House for rent,"4140 247th St, Little Neck, NY 11363","3 bds, 2.0 ba ,1400 sqft",USD,,"$3,000/mo",40.77087,Little Neck,SINGLE_FAMILY,NY,3,2.0,1400
1950,https://www.zillow.com/homedetails/3830-Douglaston-Pkwy-APT-E1-Douglaston-NY-11363/2081812967_zpid/,-73.751172,FOR_RENT,,,,False,11363,Apartment for rent,"3830 Douglaston Pkwy APT E1, Douglaston, NY 11363","2 bds, 1.0 ba ,None sqft",USD,,"$2,595/mo",40.771792,Douglaston,APARTMENT,NY,2,1.0,
1945,https://www.zillow.com/homedetails/24215-Church-St-Douglaston-NY-11363/32093349_zpid/,-73.744058,FOR_RENT,,,,False,11363,Apartment for rent,"24215 Church St, Douglaston, NY 11363","3 bds, 2.0 ba ,4180 sqft",USD,,"$2,700/mo",40.766864,Douglaston,MULTI_FAMILY,NY,3,2.0,4180
-1,https://www.zillow.com/homedetails/4142-Little-Neck-Pkwy-2-Little-Neck-NY-11363/2095482409_zpid/,-73.740153,FOR_RENT,,,,False,11363,Condo for rent,"4142 Little Neck Pkwy # 2, Little Neck, NY 11363","2 bds, 2.0 ba ,None sqft",USD,,"$2,300/mo",40.77153,Little Neck,CONDO,NY,2,2.0,
1961,https://www.zillow.com/homedetails/4325-Douglaston-Pkwy-APT-5A-Little-Neck-NY-11363/89222488_zpid/,-73.745637,FOR_RENT,,,,False,11363,Co-op for rent,"4325 Douglaston Pkwy APT 5A, Little Neck, NY 11363","1 bds, 1.0 ba ,750 sqft",USD,,"$1,800/mo",40.766962,Little Neck,CONDO,NY,1,1.0,750
1925,https://www.zillow.com/homedetails/23918-Poplar-St-Douglaston-NY-11363/2094208773_zpid/,-73.747969,FOR_RENT,,,,False,11363,Apartment for rent,"23918 Poplar St, Douglaston, NY 11363","2 bds, 1.0 ba ,930 sqft",USD,,"$2,587/mo",40.768436,Douglaston,APARTMENT,NY,2,1.0,930
1963,https://www.zillow.com/homedetails/4420-Douglaston-Pkwy-APT-4A-Little-Neck-NY-11363/245443348_zpid/,-73.7456,FOR_RENT,,,,False,11363,Apartment for rent,"4420 Douglaston Pkwy APT 4A, Little Neck, NY 11363","1 bds, 1.0 ba ,690 sqft",USD,,"$1,850/mo",40.76649,Little Neck,MULTI_FAMILY,NY,1,1.0,690
-1,https://www.zillow.com/homedetails/22300-56th-Rd-2-Oakland-Gardens-NY-11364/2080927999_zpid/,-73.755832,FOR_RENT,,,,False,11364,Apartment for rent,"22300 56th Rd # 2, Oakland Gardens, NY 11364","3 bds, 2.5 ba ,None sqft",USD,,"$2,650/mo",40.753555,Oakland Gardens,APARTMENT,NY,3,2.5,
-1,https://www.zillow.com/homedetails/5030-231st-St-1F-2F-Oakland-Gardens-NY-11364/2080948809_zpid/,-73.751874,FOR_RENT,,,,False,11364,Apartment for rent,"5030 231st St # 1F-2F, Oakland Gardens, NY 11364","3 bds, 2.0 ba ,1300 sqft",USD,,"$2,700/mo",40.758276,Oakland Gardens,APARTMENT,NY,3,2.0,1300
-1,https://www.zillow.com/homedetails/6126-232nd-St-2-Oakland-Gardens-NY-11364/2080925758_zpid/,-73.746315,FOR_RENT,,,,False,11364,Apartment for rent,"6126 232nd St # 2, Oakland Gardens, NY 11364","3 bds, 2.5 ba ,None sqft",USD,,"$2,800/mo",40.751013,Oakland Gardens,APARTMENT,NY,3,2.5,
-1,https://www.zillow.com/homedetails/224th-St-Oakland-Gardens-NY-11364/2080926542_zpid/,-73.75612,FOR_RENT,,,,False,11364,House for rent,"224th St, Oakland Gardens, NY 11364","3 bds, 2.5 ba ,None sqft",USD,,"$3,200/mo",40.75248,Oakland Gardens,SINGLE_FAMILY,NY,3,2.5,
-1,https://www.zillow.com/homedetails/Bell-Blvd-Oakland-Gardens-NY-11364/2080926788_zpid/,-73.76071,FOR_RENT,,,,False,11364,Apartment for rent,"Bell Blvd, Oakland Gardens, NY 11364","3 bds, 2.0 ba ,1200 sqft",USD,,"$2,800/mo",40.74599,Oakland Gardens,APARTMENT,NY,3,2.0,1200
1960,https://www.zillow.com/homedetails/5726-226th-St-1-Oakland-Gardens-NY-11364/2089260015_zpid/,-73.753129,FOR_RENT,,,,False,11364,Apartment for rent,"5726 226th St # 1, Oakland Gardens, NY 11364","1 bds, 1.0 ba ,800 sqft",USD,,"$1,700/mo",40.75244,Oakland Gardens,APARTMENT,NY,1,1.0,800
-1,https://www.zillow.com/homedetails/21025-Horace-Harding-Expy-Oakland-Gardens-NY-11364/2083638241_zpid/,-73.766244,FOR_RENT,,,,False,11364,House for rent,"21025 Horace Harding Expy, Oakland Gardens, NY 11364","3 bds, 2.5 ba ,None sqft",USD,,"$3,500/mo",40.746617,Oakland Gardens,SINGLE_FAMILY,NY,3,2.5,
-1,https://www.zillow.com/homedetails/6911-Springfield-Blvd-6939-Oakland-Gardens-NY-11364/2081097150_zpid/,-73.753503,FOR_RENT,,,,False,11364,Condo for rent,"6911 Springfield Blvd # 6939, Oakland Gardens, NY 11364","2 bds, 1.0 ba ,None sqft",USD,,"$1,800/mo",40.743222,Oakland Gardens,CONDO,NY,2,1.0,
1960,https://www.zillow.com/homedetails/23009-58th-Rd-Flushing-NY-11364/32086590_zpid/,-73.748319,FOR_RENT,,,,False,11364,House for rent,"23009 58th Rd, Flushing, NY 11364","3 bds, 2.0 ba ,2274 sqft",USD,,"$2,700/mo",40.752826,Flushing,SINGLE_FAMILY,NY,3,2.0,2274
-1,https://www.zillow.com/homedetails/23107-67th-Ave-2-Oakland-Gardens-NY-11364/2080977878_zpid/,-73.745641,FOR_RENT,,,,False,11364,Apartment for rent,"23107 67th Ave # 2, Oakland Gardens, NY 11364","2 bds, 1.0 ba ,1000 sqft",USD,,"$2,100/mo",40.748051,Oakland Gardens,APARTMENT,NY,2,1.0,1000
1949,https://www.zillow.com/homedetails/64th-Ave-Oakland-Gardens-NY-11364/2080933621_zpid/,-73.75207,FOR_RENT,,,,False,11364,House for rent,"64th Ave, Oakland Gardens, NY 11364","2 bds, 1.0 ba ,None sqft",USD,,"$2,150/mo",40.74717,Oakland Gardens,SINGLE_FAMILY,NY,2,1.0,
1965,https://www.zillow.com/homedetails/21208-75th-Ave-APT-4B-Bayside-NY-11364/2080933751_zpid/,-73.761272,FOR_RENT,,,,False,11364,Apartment for rent,"21208 75th Ave APT 4B, Bayside, NY 11364","1 bds, 1.0 ba ,850 sqft",USD,,"$1,750/mo",40.738284,Bayside,APARTMENT,NY,1,1.0,850
1970,https://www.zillow.com/homedetails/56th-Rd-Oakland-Gardens-NY-11364/2101898830_zpid/,-73.75644,FOR_RENT,,,,False,11364,Apartment for rent,"56th Rd, Oakland Gardens, NY 11364","3 bds, 2.5 ba ,None sqft",USD,,"$2,650/mo",40.75314,Oakland Gardens,APARTMENT,NY,3,2.5,
-1,https://www.zillow.com/homedetails/64th-Ave-Oakland-Gardens-NY-11364/2080947495_zpid/,-73.75207,FOR_RENT,,,,False,11364,House for rent,"64th Ave, Oakland Gardens, NY 11364","2 bds, None ba ,None sqft",USD,,"$2,150/mo",40.74717,Oakland Gardens,SINGLE_FAMILY,NY,2,,
-1,https://www.zillow.com/homedetails/224th-St-Oakland-Gardens-NY-11364/2080947497_zpid/,-73.7572,FOR_RENT,,,,False,11364,House for rent,"224th St, Oakland Gardens, NY 11364","3 bds, None ba ,None sqft",USD,,"$2,350/mo",40.745,Oakland Gardens,SINGLE_FAMILY,NY,3,,
-1,https://www.zillow.com/homedetails/224th-St-Oakland-Gardens-NY-11364/2080949555_zpid/,-73.7572,FOR_RENT,,,,False,11364,House for rent,"224th St, Oakland Gardens, NY 11364","3 bds, 1.0 ba ,None sqft",USD,,"$2,350/mo",40.745,Oakland Gardens,SINGLE_FAMILY,NY,3,1.0,
-1,https://www.zillow.com/homedetails/7311-210th-St-6-0-Oakland-Gardens-NY-11364/2080955816_zpid/,-73.762602,FOR_RENT,,,,False,11364,Apartment for rent,"7311 210th St # 6-0, Oakland Gardens, NY 11364","1 bds, 1.0 ba ,802 sqft",USD,,"$1,695/mo",40.737062,Oakland Gardens,MULTI_FAMILY,NY,1,1.0,802
-1,https://www.zillow.com/homedetails/6920-215th-St-B-Oakland-Gardens-NY-11364/2080958030_zpid/,-73.759681,FOR_RENT,,,,False,11364,Condo for rent,"6920 215th St # B, Oakland Gardens, NY 11364","2 bds, 1.0 ba ,None sqft",USD,,"$2,250/mo",40.741484,Oakland Gardens,CONDO,NY,2,1.0,
-1,https://www.zillow.com/homedetails/22400-77th-Ave-Oakland-Gardens-NY-11364/2092762411_zpid/,-73.748623,FOR_RENT,,,,False,11364,House for rent,"22400 77th Ave, Oakland Gardens, NY 11364","3 bds, 2.5 ba ,None sqft",USD,,"$3,500/mo",40.738375,Oakland Gardens,SINGLE_FAMILY,NY,3,2.5,
-1,https://www.zillow.com/homedetails/21809-64th-Ave-1-Bayside-NY-11364/2080979427_zpid/,-73.758601,FOR_RENT,,,,False,11364,Apartment for rent,"21809 64th Ave # 1, Bayside, NY 11364","1 bds, 1.0 ba ,None sqft",USD,,"$1,600/mo",40.74683,Bayside,APARTMENT,NY,1,1.0,
